TRADEG,TDECDEG,MJD_OBS
60.92932500,-35.72088800,57068.11241874
46.23820400,-14.41677700,56981.24785549
47.41437100,-61.80999800,57062.05800161
59.80640800,-14.12933300,56920.35977324
332.35407100,-64.85352600,56952.06380738
14.22162100,-29.34649900,57007.08802627
7.62895400,-31.84897100,57002.09500460
52.82653300,-32.86349900,57037.16538861
50.19225000,-17.64633300,56992.26685936
0.35870800,-36.44794300,56979.05757943
46.89387100,-21.70419400,57015.19915332
63.99762100,-31.84899900,57064.07402770
34.42882500,-38.76424900,56979.27787007
33.96283300,0.61441700,56951.24869198
15.78616700,-18.18708300,56925.22379218
31.82578300,-16.63183300,57008.16047867
88.22370000,-36.44783200,57041.18808547
322.99545000,-48.62155400,56924.08073713
356.64670400,-64.85322000,56889.27469870
35.87570800,-19.20172200,57007.18887621
343.54120400,-41.99372100,56890.23372995
28.37125400,4.13136100,56932.32114024
333.77470400,-51.36077600,56915.13927732
38.13825000,-9.34438900,56925.28375592
339.06035800,-49.33177600,56915.15183746
40.01754200,-21.70424900,57037.12051591
21.82546700,-21.70416600,56930.23731062
80.23212100,-36.44794300,57015.30920435
73.55995400,-26.77652700,56987.32069369
26.20366700,-10.54491600,57004.14465167
317.44015400,-44.56372100,56945.10116167
19.05245800,-33.87788800,57002.10495842
45.24440800,-36.92138800,56979.30631294
337.51674200,-1.22844400,56951.08096597
87.92195800,-33.69202700,57066.12052501
42.68540800,-17.17274900,56963.32516471
36.10767100,-20.50366600,57043.05694693
27.86125400,-14.12933300,56981.21837862
59.38437100,-14.41661100,56906.40058786
12.61249600,-37.74986000,56977.22658812
321.06057100,-45.27394300,56953.10309110
324.15523300,-49.09494300,56944.09116604
10.32445400,-61.50555400,56930.20313773
353.03899600,-60.06827600,56927.16158520
25.75425000,-16.15830500,57034.06954445
86.50115800,-34.01316600,57068.18010779
352.01569600,-62.28335900,56950.19611628
20.63979200,-13.11486100,57006.14424525
16.17042100,-32.39008200,56988.18801831
86.54390800,-20.21627700,56982.33215166
78.32807900,-28.61955500,57044.18206939
356.43577500,-41.99374900,56930.15595868
327.44090800,-46.28841500,56956.06060563
330.36949600,-43.24480400,56926.09703091
305.56870400,-53.69388700,56898.02388319
54.59428300,-17.46027700,56989.28736656
41.24854600,-36.92133200,57041.13135086
46.26745400,-18.47463800,56963.32098868
321.96061700,-44.56369300,56956.04396062
64.31537900,-24.56161000,57064.09807665
340.00682900,-64.85327600,56953.16105755
57.73237500,-32.67744300,57063.11354087
17.44828300,-0.21394400,56951.25326902
43.47270000,-19.67522200,57006.21166782
89.42449600,-31.37558200,56992.32845313
9.17732900,-23.54702700,56888.30564373
16.82371700,-60.25427600,56952.29451492
3.02132900,-57.75199800,56926.19260162
61.69212100,-28.33208200,57045.16879807
357.50807900,-60.25435900,56974.16425461
319.45219600,-42.82227600,56946.07070834
306.14582900,-64.31230400,56898.08363720
55.48262900,-30.36105500,57048.14387433
42.64125000,-34.70638800,56988.23967488
331.41049600,-62.28324800,56952.06684085
50.21079200,-32.67747100,57037.16261300
352.11607500,-61.50560900,56974.10573236
18.26787100,-35.43349900,56979.19870213
27.88040800,-11.55938900,57011.14737497
81.39100400,-19.20180500,57045.13448896
57.21625400,-28.61955500,57038.17484756
13.20004600,3.65780500,56974.07303007
70.32604600,-35.43347100,57014.21509885
47.97508300,-28.33208200,57035.15497044
12.64303300,-21.51819400,57007.07659306
41.18299600,0.07350000,56930.28767797
33.65304200,-13.58813800,56958.29558985
72.70950000,-33.69197100,57016.26987389
28.19650400,-35.72080400,56950.30526628
11.51053300,-21.70411000,57003.09385089
315.15394600,-42.82213800,56946.01311085
319.51369600,-43.54911000,56926.04586145
323.33986700,-63.11185900,56952.06222212
73.06725000,-23.54716600,57045.13012149
14.79850400,2.64361100,56957.22331774
50.72817100,-29.81999900,57047.13362670
38.18062500,4.85847200,56930.30296223
1.31203300,-36.92122100,56977.18459715
343.52440400,-61.80997000,56926.13684633
71.50812100,-18.47466600,56925.38179679
86.35528300,-29.81994400,57012.32532967
309.83752500,-60.49102600,56915.99853644
2.97025400,-31.37552700,56979.13299367
87.66675000,-32.39011000,57018.31648184
333.14302500,-47.60713700,56926.11380316
82.04203300,-30.64852700,57068.13360516
60.93642100,-22.95533300,57015.24483927
25.42500000,-10.07150000,57006.14986063
22.74737900,-39.49136000,56988.15343675
23.77675400,-32.39005500,57038.08898629
54.69225000,-39.49133200,57041.16482391
8.46262500,-34.41891600,56979.20601723
29.13995800,3.65783300,56951.27717648
48.58640800,-20.68963800,56965.34452104
330.30357100,-44.02258200,56958.10034427
7.06879600,-39.96483200,56976.21208931
51.27583300,-22.24513800,56963.28929237
6.84796700,-34.70644300,56988.17532328
52.49428300,-38.47680400,57041.16204727
8.61675000,-37.74938800,56982.07543494
333.43040800,-45.57827600,56924.11011361
313.51557100,-64.31210900,56926.02053102
320.07073300,-62.28324800,56945.05560963
48.22087500,-29.63463800,57042.12430369
33.32158300,-8.32997200,56959.29945350
39.66520400,-14.41683300,57005.13642566
29.26108300,-36.92138800,56988.20102100
54.27054200,-14.12933300,56904.39460669
87.68224600,-24.74761000,57042.18273321
68.52412500,-21.70411000,56925.37342258
60.82570400,-24.56161000,57043.16673584
46.35454600,-26.59061000,57034.14098191
56.65837500,-13.58830500,56927.33156097
12.60665800,-39.77883200,57006.09416219
65.23999600,-19.67505500,56924.36957905
81.93912100,-28.61961000,57066.17029239
44.56270400,-35.72083200,57042.11146257
23.83858300,-11.08597200,57006.14708442
349.09749200,-42.53486000,56898.22573698
13.86759200,-64.54888700,56976.03332923
12.34629200,-36.44797100,56976.22585154
14.89500000,-17.64616600,56888.32075658
331.59877500,-45.86549900,56952.16322642
18.68521700,-38.76427700,57016.12012726
3.45587900,-61.50558100,56952.25155176
85.47958300,-38.17258200,57014.30885469
11.18800400,-41.99374900,56950.22021503
32.55304600,-22.53277700,57036.08310444
40.40765800,-34.41897100,57062.06984330
47.66803300,-14.12919400,56963.33514280
24.14925000,-17.17288800,57034.08493163
0.93387100,-35.72091600,56976.18418487
66.38200400,-35.43347100,57045.18815056
327.62885800,-62.52010900,56956.04072096
331.30261700,-44.56374900,56953.16435064
328.36003300,-42.23038800,56956.07325289
27.57984200,-32.39002700,56950.33406808
307.30985800,-43.24477600,56899.05328806
2.49204200,-35.43344300,56979.10540271
71.44528300,-20.50361000,57008.22182772
336.27952500,-43.83672100,56927.13161428
348.07652900,-51.66497100,56891.23698130
325.28265000,-64.54899800,56956.03227035
18.19000400,-15.61727700,57011.12811085
53.07037500,-20.50366600,57013.15494151
337.09699600,-42.23038800,56898.19653301
90.16678300,-44.54691500,57067.19473833
353.93015800,-50.10938700,56891.24265245
39.17575400,-37.93597100,57043.11538633
4.05492100,-29.81994400,56981.11459347
359.46990000,-63.29774800,56926.17991573
23.11600400,-14.60263800,56925.24333150
317.44007900,-44.56369300,56949.09396998
48.28704200,-36.44797100,57039.15553511
55.20720000,-60.25427600,57063.08408653
37.99187900,-15.43127700,57015.16825091
78.21387100,-35.43341600,57016.29632022
26.06859200,-20.21619400,57034.05807071
36.56595000,-37.74986000,56979.28203410
83.86366700,-32.38997100,57068.13074316
36.78342100,-17.64624900,57011.18055712
59.29167100,-15.14369400,56920.36807948
76.22395400,-38.47691600,57016.29220039
62.62291700,-39.96472100,56988.29742803
18.66782900,-27.79113800,57035.07407243
66.86032500,-31.37561000,57046.17960871
50.99745000,-33.87788800,57041.15232965
28.87962100,-21.23086000,57014.08950134
14.34046700,-20.50369400,57006.12336914
64.51504600,-37.74988800,57047.17871506
309.52065000,-42.23038800,56898.04943363
22.33783300,-61.80985900,56978.23676657
6.68287500,-62.52002600,56978.04422721
44.36695400,-14.12936100,56961.25962609
73.75300400,-19.91180500,56930.37145746
33.55017100,-15.61736100,57007.17763683
42.70662100,-15.14422200,56961.28955096
307.30962100,-43.24480400,56898.04527243
16.42562900,-33.69194300,57016.12880151
339.11386700,-0.21402800,56951.07685428
43.52217100,-11.55933300,56958.33295368
324.49069600,-41.99374900,56953.14383926
28.10465800,-23.25944400,56904.31752999
25.26354200,-21.70411000,57017.13420696
53.45195800,-15.61727700,56992.27246460
48.04137100,-30.36155500,57065.06439233
34.68799600,-33.40436000,56988.23535518
86.65062100,-19.48913800,57013.31294785
49.45807500,-63.53433100,56978.29734416
89.54799200,-25.76208300,57015.29137373
35.40332900,-10.54441600,56989.22289194
50.21292100,-35.43344300,57047.12643266
60.81042100,-34.89238800,57065.11926977
19.60209200,3.65777800,56953.24533234
322.33765400,-62.82447000,56953.06405337
324.78762100,-47.30277600,56946.11616181
69.98074600,-26.77658300,57066.05720102
81.79337900,-29.34644400,57069.13904950
44.34962900,-22.24522200,57014.13435871
16.71429200,-39.77866500,56891.32239115
16.91817100,-59.47630400,56978.22119332
74.83783300,-20.50363800,57015.27937626
24.71353300,-13.58827700,57011.14191659
46.25179600,-16.44575000,56986.27153020
60.64682900,-21.70416600,57042.15682670
60.59062500,-23.25974900,57045.14749413
64.66017100,-20.50369400,57015.25171270
38.79362900,-34.70624900,57016.18712809
33.60232500,-26.30319400,57037.11089245
73.49990800,-28.80541600,57069.08526858
39.68195800,-29.82002700,57037.13312027
69.36799600,-22.24516600,57043.18683417
19.60887100,-4.45797200,56958.25100421
42.33016700,-60.25438700,57069.04043230
47.66803300,-14.12936100,56982.28328415
21.70554200,-19.67519400,57008.14650841
45.16153300,-16.63177700,56959.34648502
27.30975000,-24.74763800,57035.09895276
40.44412500,-39.77880400,57038.11075816
328.67232100,-48.90908200,56915.12520983
23.70754600,-7.02822200,56957.17275884
315.82027500,-49.63613700,56924.03430796
65.90495800,-22.24536000,57016.24974734
42.77990800,-0.94113900,56953.31651296
8.73895400,-28.33208200,57006.07195406
11.52766700,-19.67522200,57003.09795953
40.96820800,-63.11180400,56952.33863324
35.60650400,-33.87791600,57064.04633570
354.03253300,-0.40005600,56958.15629463
86.91999200,-23.54711000,56987.32819385
316.38957100,-46.05158200,56944.01919097
355.52473300,-47.60719300,56891.26093792
29.12449600,-4.45794400,57007.14562495
21.26292100,-25.28852700,56930.23034415
61.04479600,-32.39008200,57067.04206261
66.63307500,-33.40447100,57045.18402656
91.79874200,-39.96477700,57017.33552767
53.30812500,-24.56155500,57042.14836645
37.00104200,-11.55941600,56981.23517535
348.95599600,-62.52008100,56974.05194575
75.12679600,-39.96477700,57011.30468820
27.34662100,-15.14388800,57038.07974067
69.44529200,-34.11463800,57013.27962604
65.08591700,-21.70413800,57008.26943146
35.98095000,-17.17280500,57007.18612337
11.49140800,-23.73308300,57003.12523196
327.25495400,-42.53477700,56952.15484977
23.43199600,-37.93588800,56891.33777034
9.12004600,-25.57605500,57003.12113575
33.18424600,3.11683300,56953.21016254
57.69942100,-16.15830500,56962.30380113
336.14398300,-40.50574900,56957.16561063
60.03345000,-15.43111100,56906.39922812
21.18604600,0.61444400,56953.25646286
311.65982900,-41.21594300,56920.00688529
48.42712500,-12.57383300,56894.40607647
309.83757100,-60.49094300,56920.04885083
28.70217100,-21.70394400,56927.25815363
27.32442100,-12.38791600,56982.22666623
54.84520400,-33.87791600,57037.17231313
343.20940400,-57.75199800,56889.23862005
335.00852900,-41.21599900,56927.12673113
57.84642100,-18.18719400,57008.23203185
61.64758300,-21.70416600,56990.31285554
61.59820400,-34.89233200,56988.32789146
52.17387100,-33.69199900,57062.08870045
51.18433300,-20.21647200,57007.23308738
11.59800000,4.67236100,56958.19186469
320.19257900,-41.99366500,56916.01327508
79.35679600,-39.18708200,57069.14356161
39.61800000,-16.44575000,56982.26330096
62.64079600,-20.21627700,57014.18132595
314.47020000,-48.31713700,56916.04853285
31.82270800,-1.22863900,57007.13563847
62.81742100,-18.18727700,57008.25878442
89.15765800,-29.34655500,57017.32161993
323.57977500,-47.60722100,56956.06339123
76.53020800,-19.50286100,57068.08314337
22.24783300,-3.25747200,56933.27681514
303.24710800,-50.65061000,56898.02240320
16.01712100,-19.48922200,57015.10089718
63.63982500,-27.31763800,57064.08591523
32.98387500,-16.44558300,56927.26923426
327.66485800,-58.76635900,56920.10964941
42.98791700,-8.32977800,56904.35513907
33.18429200,-12.38775000,56930.25698670
318.51615000,-45.03705400,56951.02356930
51.91865800,-32.39008200,57039.12736494
345.46048300,-64.31224800,56952.18201346
81.68904200,-22.53272200,57068.09804262
35.54158300,3.65741700,56951.29405639
3.17540800,-29.34652700,56979.12887363
86.35612500,-37.46244300,57041.18530263
357.73948300,-39.49130400,56950.24372968
337.03228300,-43.00819300,56946.21304987
28.53287900,-61.50541500,56978.24964887
54.73903300,-22.24527700,57015.22130905
75.17100000,-37.93588800,57011.30195544
80.53145800,-20.68969400,57018.24967571
38.92982900,-61.26888700,57065.04241008
64.88029600,-38.95027700,56988.26662591
6.73099600,-31.37549900,57006.04404836
345.24782900,-61.50549800,56975.03658938
312.78387100,-42.53477700,56924.05409499
31.02754600,-16.15838800,57011.16267303
36.45703300,-23.73305500,57063.04659292
50.61262500,-27.79113800,57013.20682815
35.00862100,-3.25758300,57007.15805005
66.05557500,-20.21630500,57011.26243988
345.49962100,-49.92344300,56891.23281729
316.38577500,-61.26874800,56945.05994203
340.54707100,-60.06835900,56952.19193498
49.48741700,-12.38780500,56958.27832054
326.07061700,-40.79316500,56891.20085468
35.05120400,-18.66061100,57017.14406771
92.01107900,-39.77877700,57042.19547128
71.45637100,-33.10011000,57013.28526975
10.03587100,-64.31216500,56889.30660913
24.02962500,-15.14383300,57006.13875366
73.70195800,-20.68966600,57042.16400491
47.09557500,-31.84886000,57042.12292533
40.98775400,-18.18727700,57014.12149284
39.54199600,-7.02791600,56951.33063155
308.16912100,-60.79538700,56924.02851587
8.81950400,-33.69211000,56988.17948810
346.79299600,-60.06827600,56889.24564693
91.82582900,-34.41891600,57018.33192129
62.87400000,-21.51813800,57011.25412392
318.94502900,-46.28838800,56916.10255834
54.49757900,-15.43127700,57011.22879706
39.73900400,-10.35872200,56904.34667997
42.73317100,-30.64824900,57036.14444117
17.44903300,-2.24308300,56953.23678320
80.79120000,-28.80544400,57068.10361723
40.35237100,0.61455600,56904.37045738
87.36095800,-20.68972200,56992.30773261
78.11162900,-29.34652700,57068.14554380
7.62904600,-31.84902700,56977.20425896
91.73836700,-38.47683200,57015.30198321
61.62895400,-39.49116500,57039.17927999
42.78045000,1.08800000,56904.37192405
327.23386700,-62.09727600,56958.04844105
27.87932900,-21.23077700,57014.08814231
67.56754600,-23.25972200,57008.27944883
83.81195800,-29.63388800,57068.13650884
24.65690800,-38.47683200,56988.15622794
73.28195800,-34.89236000,57047.19673301
9.30354200,-36.92136000,56977.21526090
22.41975000,-16.15833300,57011.13643257
79.15483300,-35.90688800,57041.19536710
0.98229200,-54.70849800,56977.07088899
14.54404600,-34.70636000,57015.06662727
38.74995000,-2.42897200,56925.29619462
314.06245400,-44.25941500,56898.10270527
23.93112100,-8.32994400,57004.14747887
22.25950400,2.82933300,56958.21674660
65.97487500,-25.57602700,57040.19037507
38.68854200,-8.51569400,56904.35227928
321.52090400,-42.53483200,56925.04488257
42.77195800,-4.99894400,56904.36212370
63.70378300,-33.87780500,56988.33202030
309.45565400,-43.00777600,56912.05316348
326.78190000,-44.56363800,56926.08993255
333.45390000,-48.90905400,56951.17532948
313.99565800,-45.03711000,56912.06150345
29.73628300,-62.82444300,56952.31996840
12.05896700,-60.79547000,56952.27725680
317.73635800,-45.86563800,56924.06530972
25.53445400,-31.37547100,56988.20972031
36.68745000,-19.67516600,57017.14858292
40.29545800,-36.44802700,57069.04656706
45.17779600,-22.71869400,57017.19046975
82.57528300,-38.76424900,57011.31030179
76.50775400,-35.72077700,57067.13126661
35.55245800,-2.42891700,56953.30391099
61.64758300,-21.70419400,57017.16443028
70.24816700,-21.94097200,57034.15115612
15.82437100,-20.21622200,56982.20604282
42.25962100,-37.46236000,56979.29994448
47.14966700,-33.87791600,57013.21789885
44.59575000,-13.40227700,56957.33579625
49.74982500,-27.31761000,57062.08711389
83.09875400,-35.90686000,57014.31757753
39.01387500,-39.96483200,57043.11816993
350.13778300,-43.00819300,56920.16897955
335.42623300,-48.62155400,56927.10944229
90.80529200,-39.49130400,57064.13480463
350.46110800,-45.03711000,56898.23426544
51.32674600,-37.93583200,57039.16527251
36.37887100,-14.41666600,56961.29298100
59.63854600,-16.15841600,56981.25789080
7.50928300,-33.87783200,56982.15416601
63.77083300,-16.63177700,56927.35108174
46.11379600,-25.28863800,57014.13983686
71.05708300,-23.25958300,57043.18124806
359.20215000,-51.66502600,56953.18765717
19.60434200,-64.85330400,56952.28454907
52.54917100,-37.74974900,57036.17069670
50.41562900,-23.73308300,57013.20392849
43.30195400,-33.87791600,57016.16132120
46.05349600,-19.20177700,57013.13419455
60.13549600,-14.83952700,56961.30551734
46.11382500,-25.28866600,57013.19261669
63.90100400,-38.47688800,57039.19734339
48.40054600,-10.54469400,56894.39775959
42.80742100,-26.59061000,57063.05360844
64.84790800,-32.39002700,57045.17985211
73.43458300,-30.83449900,57069.12841832
68.82557900,-30.36108200,57064.07111368
77.16778300,-19.91188800,56930.37967188
329.62270400,-41.52036000,56891.20229114
56.76890800,-15.61730500,56957.31604990
337.31707500,-61.08272000,56920.13071386
301.96582500,-58.76624800,56912.00709397
42.86758300,-22.53269400,57034.12651580
4.05508300,-29.81994400,57003.06896720
54.59895000,-20.21624900,57011.23470720
326.25590800,-46.59263700,56925.09476170
74.26995000,-35.43347100,57065.13881203
50.47617100,-36.73533200,57037.15408983
14.98096700,-23.73302700,57008.13274804
64.26187500,-29.81986000,57016.25668574
32.55295400,-22.53272200,57034.10993804
41.66720800,-24.74761000,57008.20869520
13.23287900,-22.71866600,57003.12798827
52.83857900,-19.20174900,57017.17314736
320.25632900,-41.21597100,56926.06879038
42.95179600,-14.41677700,56989.23571463
51.26041700,-17.46027700,56986.28686987
14.47000400,-30.64847100,57017.11497539
314.06248300,-44.25938800,56920.01103585
28.98421700,-35.72080400,56950.30663528
311.65978300,-41.21594300,56915.01980034
37.76990800,-62.09735900,56952.33572732
316.67986700,-48.08063700,56944.01356792
85.25311700,-24.56149900,56987.32544691
44.37454600,-8.04238900,56927.30787332
61.45132500,-18.47472200,56924.35986792
78.25549600,-37.46247100,57016.28937112
66.28882500,-21.51822200,57014.19375106
28.43212500,-62.28319300,56889.35919791
51.70007900,-12.57383300,56958.28526998
321.52090400,-42.53477700,56956.04257788
60.24900000,-17.64622200,57008.23482883
20.86621700,-14.41669400,57004.13505467
36.21975000,-11.08594400,56958.30939351
322.77195000,-64.12635900,56915.07837593
78.83887500,-21.70422200,57018.24693618
35.15974600,-16.63186100,57036.09316684
41.75695400,-20.68974900,57017.14561379
48.49570400,-16.63186100,57011.20109526
49.67803300,-20.50363800,57011.22060464
51.37862900,-24.27408300,57035.16052197
47.34987100,-39.96477700,57042.10150433
61.03549600,-19.20177700,56989.30987225
13.28667100,-34.89244300,57006.08863750
73.28203300,-34.89241600,57013.28107674
330.30365800,-44.02263800,56927.09824507
32.90278300,-32.38991600,56950.34775783
51.51182900,-23.54716600,57014.15357133
24.97062100,-34.89244300,57043.07603836
321.80857500,-43.83661000,56927.05492832
315.22857100,-62.82438700,56925.00755726
41.88103300,-12.57383300,56958.33016005
44.57191700,-31.66299900,57042.13445629
81.84649600,-26.59061000,57066.10463778
43.41475400,-25.76199900,57013.19964273
12.64537500,-19.48902700,56888.31525175
71.32987500,-35.12936000,57069.13314507
89.23607900,-36.14358200,57012.34089225
81.52607900,-23.25969400,57065.15988118
37.69558300,-16.15830500,57006.19467918
39.56295000,-18.47480500,57011.18875970
328.49149600,-60.49110900,56946.09606180
18.14517100,-46.28838800,56981.14306213
79.21345400,-35.12902700,57069.15562194
23.62242100,-22.71861000,57017.13144305
31.27795400,-12.10047200,56960.22199952
75.33579200,-27.79108200,57065.15154860
76.50262500,-37.74986000,57013.26118281
351.25102500,-53.98155400,56889.25533367
7.62895400,-31.84902700,56981.12285037
2.90083300,-39.96483200,56950.25493329
56.75507900,-25.28861000,57008.24894094
30.09954200,-8.33005500,57036.06484395
42.68941700,-32.67738800,57041.12720827
27.60121700,-3.44344400,56932.34453257
14.32382900,-35.43349900,56979.20886297
78.08383300,-27.31763800,57015.29465782
341.78252900,-60.49108200,56950.10809614
323.46673300,-41.52019300,56952.03205527
81.76345400,-24.56152700,57017.23301785
332.82190400,-49.63611000,56944.10995382
8.59970800,-61.80963700,56952.26432748
16.55071700,-16.63177700,56982.19905276
84.04920000,-22.71874900,57067.16230598
33.43112900,-17.64622200,57011.16816839
356.58748300,-61.50552600,56952.21897954
89.17670800,-36.92133200,57015.33167412
19.38175400,-37.93577700,56891.32791724
46.22700000,-12.38766600,56959.33812681
43.39307900,-27.78863800,57036.14298269
82.20279200,-19.67516600,57013.30325472
50.13495000,-15.61725000,56964.34316979
307.29799600,-41.99366500,56916.01152230
16.68037500,-57.44766500,56952.29869261
85.18095000,-36.92141600,57066.18138140
35.81329600,-31.84897100,56950.35493697
60.48658300,-15.85400000,56957.31894801
71.96240800,-21.70416600,57042.16127043
70.99575000,-30.64847100,57049.18440106
18.39182900,-34.70624900,56977.23621752
37.97428300,4.13125000,56931.35068786
52.28282900,-36.44794300,57041.15924832
0.33928300,-61.26877600,56974.17451452
44.59415800,-15.43130500,56981.24372420
320.80132500,-49.63605400,56924.07659549
24.03199600,-33.69199900,57016.13180683
314.47027500,-48.31722100,56920.01670970
55.28154200,-18.66066600,57008.24061879
60.05892100,-22.53269400,57064.08742724
4.56796700,-34.41894300,56979.19419973
303.74824600,-57.21083200,56924.01994513
44.57920400,-27.60499900,57013.20834967
47.81270800,-22.24511000,56920.32632210
82.94245400,-33.87783200,57015.31202967
355.07353300,-60.49102600,56950.16257653
33.65304200,-13.58822200,56961.26541692
348.41095400,-52.96708200,56889.23278895
28.35512900,-3.98461100,56953.28720591
