TRADEG,TDECDEG,MJD_OBS
5.71978300,-51.36133200,56657.07455723
321.33632900,-51.66558200,56539.12102709
22.85495800,-52.68033200,56567.36224956
20.45409200,-4.99911100,56567.28316130
8.44737100,-2.66555500,56547.34664631
44.45595000,-58.03902600,56593.20443690
68.49887900,-43.00869300,56681.10309586
359.83812100,-5.28602800,56628.10565690
348.69557900,-47.30338700,56564.05492500
323.73328300,1.39147200,56543.12181642
28.57907900,-5.28658300,56592.14911931
25.35150000,-48.08061000,56576.35631372
60.65020400,-51.12449800,56633.30096929
57.64320000,-43.83716500,56596.11515232
3.61562900,-0.40058300,56563.09221561
16.67383300,-42.53577700,56567.34943460
324.03949600,-59.78158200,56539.12705152
1.19934200,-4.99894400,56546.28703172
23.19595400,-53.98194300,56593.12398607
9.98657900,-6.48702800,56576.23327810
349.65657100,-59.05455400,56591.16312205
358.86762100,-0.63672200,56543.18101802
96.27166700,-60.49166500,56686.16283567
5.08812100,-47.60786000,56568.03598158
35.48878300,-45.86624900,56593.17285475
305.56852500,-53.69383200,56538.99842789
357.33557900,-59.05413700,56544.13964630
342.08490000,1.08794400,56546.24078613
6.85279600,-1.65113900,56537.28585479
61.44295400,-42.82269300,56656.23884723
18.84012100,-3.98547200,56568.13527238
53.54674600,-59.05491500,56628.27326839
92.00732900,-48.31777600,56654.32031192
13.34587500,-43.00916500,56545.39323033
95.03782500,-51.66605400,56660.31456746
29.54732900,-59.47644300,56578.35755893
354.51748300,-52.13849800,56632.10393621
351.11360800,-41.52063800,56559.10469722
37.32166700,-53.38969300,56662.12769660
73.15195400,-61.08238700,56658.25173980
32.28620800,-6.48847200,56545.32022874
92.70337500,-57.44766500,56692.15386651
51.37767100,-47.60749900,56602.32431203
89.97570000,-40.20136000,56694.17320062
91.04529200,-35.12936000,56662.30490655
14.74591700,-42.82336000,56592.20049368
23.61537100,-51.12394300,56576.35067500
67.22158300,-50.34577600,56653.22975135
358.86765000,-0.63672200,56537.26213239
10.83462100,-0.94202800,56594.05134257
8.91117100,-44.25927600,56657.06889256
355.83557900,-48.90930400,56544.15841596
3.05329600,2.82936100,56544.18213022
82.49074600,-50.34641500,56631.26502058
65.26441700,-65.14166500,56690.13030758
63.81025400,-53.38966500,56636.30130019
52.51479200,-48.08122100,56632.27928156
25.41112500,-42.53574900,56568.30563753
303.57469600,-51.95211000,56536.01210858
90.40587100,-42.23097100,56693.19362880
307.24378300,-44.02255400,56538.03140755
2.06320400,-0.63752800,56543.18956242
318.12619600,0.07341700,56539.13859590
1.25083300,1.08783300,56546.30080749
39.57687100,-2.97013900,56594.17447213
316.48198300,-53.69369300,56539.11072792
304.09662100,-54.40477600,56543.01384718
54.46500000,-29.04255500,56662.15935732
30.96799600,-45.86594300,56627.23698583
356.47020000,-46.88024900,56544.16117938
71.18083300,-37.15866600,56662.24625179
317.84911700,-59.78080400,56539.08211572
96.80461700,-50.10916500,56658.33114696
4.04087900,-59.47663700,56569.09908916
88.58128300,-49.63574900,56660.30204429
55.00354600,-41.52041500,56681.05427866
329.51878300,1.81522200,56540.07057138
62.39650400,-47.89455400,56596.11950094
320.04677900,-56.73785900,56539.12408612
16.21000400,-54.16835900,56576.32778477
30.22504600,-0.21480600,56592.13201736
324.52532900,-46.87974900,56596.05473865
308.65207500,-53.98163700,56536.01777689
15.64209200,-43.24486000,56569.31257908
332.50078300,1.08780600,56546.18026101
6.25457900,2.82947200,56544.20134408
345.28069600,-0.94119400,56546.24955168
351.66882100,1.08852800,56567.05552021
56.82745400,-46.05197100,56633.29129480
91.50949600,-41.80794300,56630.32103963
332.46190400,-51.66466500,56539.20071245
317.34387100,1.39200000,56543.08049567
333.14402900,-50.93794300,56540.04754710
12.65608300,-1.22880600,56544.23477790
324.51465000,0.07366700,56559.03758621
12.10174600,-58.76741500,56568.31445656
71.35512100,-51.95244300,56628.23682864
62.91316700,-45.86633200,56629.29474918
94.60899200,-49.09549900,56659.30547379
335.69315800,-57.21069300,56538.24203618
308.60194600,-60.06827600,56595.03019086
66.70145800,-53.15324800,56682.18590989
77.56187900,-58.46244300,56636.33236737
353.88373300,-53.69394300,56539.35870989
6.80465800,-2.42913900,56563.11952143
11.64991700,1.39255600,56537.35453674
36.39045000,1.08713900,56594.16171518
3.65237900,-49.09597100,56565.23975663
30.22490800,-0.21525000,56544.37876572
319.80028300,-50.34644300,56543.07190932
19.71016700,-49.63688700,56568.34882117
9.45820400,-3.25816700,56544.21255359
346.88203300,-1.95627800,56546.25967875
343.68211700,0.07319400,56546.24537086
343.84315400,-48.08061000,56563.02960781
71.61466700,-56.43272100,56654.26847003
304.45620000,-51.12388700,56538.01847174
43.95450000,-62.82522000,56691.07624120
59.14675400,-49.92416500,56605.31803887
54.22375400,-27.79169400,56681.09431703
24.08800400,-46.88011000,56593.11376519
56.47000400,-48.90897100,56605.34670330
34.75657500,-53.15291500,56632.22953919
21.85425000,-40.20191500,56678.06232514
83.07424600,-45.57863800,56661.29033433
323.31420000,-53.39030400,56543.06463637
344.88640400,-41.80844300,56544.11525634
306.47773300,-44.85105400,56540.02987770
312.79032100,-57.44772000,56537.01061667
359.64907500,2.10227800,56546.27224643
39.08203300,-50.65127600,56594.22221640
12.59304200,-43.83677600,56592.07480661
2.18350400,-40.79294300,56592.04641483
70.97200400,-60.49141500,56690.16238329
321.32082100,0.07363900,56539.18601900
60.45112500,-53.98147100,56548.39010683
56.63632500,-49.63580400,56603.32442166
36.71187100,-49.63649900,56594.21646144
30.45154600,-47.89488700,56593.16587191
351.25102500,-53.98194300,56591.15898931
344.88652500,-41.80766500,56591.01487717
61.15495400,-46.05180400,56681.10880084
34.43845400,-48.62252600,56603.26101010
23.61665800,-0.94200000,56568.14234048
12.55487900,-51.95286000,56605.21892055
27.28745800,-57.75285900,56567.36796418
87.25179200,-54.70835900,56640.32887626
4.13737500,-41.80791500,56592.04783778
62.65790800,-60.79497000,56692.12952494
6.26462900,0.80008300,56544.19426715
3.66337500,0.37772200,56543.18817956
5.37545800,-45.57886000,56568.03882920
318.24040400,-56.19627600,56538.06430472
356.10032900,-49.09580400,56650.07665175
301.82974600,-51.36094300,56543.00876651
38.20579600,-3.25786100,56627.21039442
23.66337100,-4.99991700,56594.06053630
93.31936700,-53.15263700,56685.12920331
1.82604200,-56.43330400,56569.13078672
312.40057500,-53.38947100,56537.02691030
42.69845800,-54.16797100,56609.31112423
44.60008300,-5.28638900,56595.25403413
60.84478300,-57.75194300,56637.28468799
320.19815800,-46.88077600,56596.01704848
4.66954600,-0.21380600,56628.11123089
2.06587500,1.39247200,56537.25887121
333.91057500,-58.76713700,56539.29222140
52.98740800,-42.53544300,56660.19841238
333.69795000,-52.13949800,56538.20819272
59.91562500,-39.18738800,56662.21858731
44.60057900,-3.25713900,56627.22628875
319.82732900,-56.01063700,56536.05028870
28.13800400,-44.85113800,56605.25360919
351.07819600,-40.79308200,56544.16837944
308.57970000,-62.09777600,56595.02730765
53.27491700,-43.83697100,56595.26345577
27.68817100,-56.01049800,56593.12688232
36.37662100,-2.96983300,56594.17028440
12.51121700,-58.03944300,56592.21048943
82.76090800,-52.37488700,56631.26064496
66.04453300,-63.11135900,56690.14281481
86.02020000,-56.19708200,56659.28137922
71.26137100,-48.62205400,56661.16309156
345.01648300,-43.83663800,56540.16719065
359.78574200,-49.63616500,56567.11758407
312.00157500,-63.11263700,56595.02872620
81.31099600,-38.95002700,56695.18648333
47.33533300,-57.02455400,56593.20731219
20.02145800,-51.66563700,56568.35020470
344.44882500,-0.40105600,56563.07009672
14.81045800,-44.85177600,56548.32636747
85.63729600,-53.38936000,56631.25647730
56.03304200,-46.88055400,56605.31377438
29.07129200,-6.48833300,56545.30886288
0.46884200,0.37805600,56537.25749811
85.62895400,-59.78174800,56640.32601752
53.00795800,-41.80766500,56605.34835778
56.02750400,-41.99344300,56659.21466369
312.23915800,-51.36083200,56543.03837073
0.69721700,-40.20152700,56569.14386758
59.85187500,-63.29855400,56690.12473171
342.74232100,-40.79355400,56540.16287137
342.87207100,-51.66591500,56559.07958232
343.01690800,-48.91016500,56548.32002720
80.72142100,-41.80833200,56687.19902411
82.65028300,-41.51997100,56691.18057575
358.77390000,-49.09497100,56650.07943848
18.03920800,1.39152800,56537.36037989
16.44482900,-1.65130600,56569.16109689
90.09204200,-29.04252700,56662.29795725
18.06279200,-4.69472200,56569.18206233
20.72057900,-54.99655400,56592.21480505
30.49000400,-53.69449800,56594.08287419
38.29650000,-40.79291500,56593.17986890
345.50803300,1.81527800,56540.11869957
347.49087100,-57.21147100,56563.14531756
343.08195000,-55.72383200,56559.08099851
65.26120400,-36.14294300,56662.23377260
308.68607900,-47.89447100,56595.04180956
28.40470400,0.07308300,56568.25202394
4.54725000,-57.44833200,56569.13220291
29.75120800,-44.02294300,56659.11326865
94.00170000,-51.12402600,56659.32216286
71.97904600,-40.50622100,56681.14516631
3.90675000,-57.02530400,56605.21306527
67.89632900,-47.06636000,56632.32419966
70.03937900,-42.82183200,56630.29257291
2.78562100,-6.01400000,56546.22309060
53.27503300,-44.56408200,56603.35012008
352.48645400,-0.63672200,56537.24544059
38.63625000,-44.02333200,56632.24099574
19.78425000,-41.99433200,56650.13987565
2.89050000,-46.59277600,56568.02774091
355.04862100,-44.25961000,56569.13795448
59.46987100,-46.28905400,56635.24498228
3.58787900,-4.45833300,56563.12263328
70.50225000,-58.04022000,56627.32189833
349.90915400,-40.20166500,56564.26414761
40.54600400,-61.81047000,56691.07347722
325.27540400,1.62922200,56538.17878181
51.38674600,-37.15852700,56662.19510679
56.46995800,-48.90955400,56629.25039415
35.34691700,-59.05455400,56605.26801554
329.02444600,-50.10961000,56538.19852598
36.33787500,-44.25922100,56631.19854826
65.85958300,-65.56380400,56690.13170263
341.59903300,-52.37513700,56537.14254513
92.27049200,-41.99397100,56684.17637382
27.12365800,-54.16713700,56633.20425746
81.20641700,-50.65105400,56603.34097146
11.13375000,-44.02258200,56659.08407772
44.21540800,-46.59158200,56679.11651416
317.85727500,-53.38961000,56537.04025273
21.27175400,-4.69555500,56547.38812304
23.84004200,-2.24305500,56544.34995285
319.47174200,-54.70847100,56539.12270653
25.69825400,-43.83733200,56579.35539367
95.75524600,-53.38969300,56657.33280934
328.52386700,0.37777800,56543.13070336
7.76817100,-44.56433200,56568.04160579
337.70377500,-57.02447100,56540.04035794
2.81158300,-53.15361000,56565.27167691
28.62220400,0.79986100,56592.13924993
306.58952900,-59.47727600,56542.99685386
355.98465000,-59.78169300,56539.30086426
18.86104600,-6.01425000,56546.27857805
334.86286700,1.62872200,56545.06671556
8.53112900,-49.09577600,56576.29523537
23.23870400,-48.31722100,56594.30385239
356.95757900,-50.65055400,56567.10142653
72.86732900,-43.00805400,56659.24684241
310.79749600,-40.79319300,56595.04897929
42.99499600,-6.30097200,56595.25265096
69.99354200,-65.32727600,56684.15880456
16.59121700,-58.22616500,56565.29011909
354.39485800,-46.59297100,56594.07328490
77.21875400,-40.97966500,56687.12303860
74.05395000,-41.51997100,56638.32087230
339.11390800,-0.21400000,56540.11001644
73.86815800,-45.57824900,56681.11804804
351.90387100,1.81416700,56540.12784060
74.36945800,-59.47741500,56654.25697604
15.54995800,-41.21536000,56657.11109530
28.34803300,-40.97966500,56659.09448333
343.90720400,0.79047200,56591.01875150
1.33804600,-56.01080400,56592.02816247
348.47607100,-0.94230600,56546.25830030
11.64459200,-4.69466700,56569.16412749
54.07516700,-56.19622100,56680.12108503
22.47309200,-44.26083200,56578.26596341
59.63315800,-56.01083200,56605.33810375
1.42275000,-6.30088900,56544.22894795
89.76515800,-50.10955400,56659.29838358
324.06652500,-55.41883200,56543.06603022
80.71378300,-60.25391500,56687.18057280
4.44571700,1.08791700,56546.30388601
88.08799600,-52.37586000,56607.34024371
42.02107500,-43.54988800,56604.32610748
62.28157500,-58.22630400,56632.29761435
77.32204600,-44.25966500,56686.13934757
92.21986700,-61.08294300,56655.31264874
356.56102500,-53.98149800,56544.14406090
11.59659200,-5.47352800,56576.21179765
57.35595000,-42.53452700,56660.20680132
47.73320800,-48.08052600,56609.33338205
62.37070400,-57.44844300,56636.28019130
38.20950000,0.80058300,56627.19366857
9.09737900,-40.97936000,56659.07398583
323.44252500,-54.70833200,56539.13255687
33.28275000,-56.01099800,56605.26376339
67.08645000,-47.89519300,56628.24541484
64.66237500,-45.57894300,56638.29603252
27.03545800,-2.24363900,56591.15042906
5.17804600,-5.47247200,56576.21026861
67.29215800,-59.05477600,56627.31191199
334.90795400,-1.65180600,56558.04531368
43.08675000,-45.27424900,56569.34491017
75.18867100,-39.18738800,56662.26140717
57.17142100,-51.66508200,56603.35173047
72.02845400,-53.15280400,56659.25311825
88.84062100,-45.27455400,56683.19674546
69.60975000,-51.36124800,56635.32140807
12.43179200,-3.98425000,56568.11627345
62.73604600,-48.31783200,56654.24573856
36.60642100,1.81483300,56544.39437603
58.46100000,-42.23041500,56635.21520801
3.54358300,-55.72324800,56567.10596707
26.53917100,-51.36069300,56655.14493623
31.82270800,-1.22877800,56544.38876344
12.65550000,-3.25819400,56544.23340181
56.15929600,-47.60763700,56638.27526692
61.22557500,-59.05472000,56627.30903827
85.51620000,-45.86627600,56628.30343321
59.66282900,-66.15608100,56692.10555266
74.21412100,-61.50610900,56685.09672602
67.93092100,-59.47691500,56654.25408822
65.62249600,-61.81063700,56691.13857766
343.63132500,-44.02291500,56563.03238429
50.35483300,-58.03977600,56593.20592149
6.93274600,-56.01177600,56548.37878183
22.76559200,-47.06602600,56580.33938149
337.51352900,-53.69372100,56539.32617900
320.53861700,1.39227800,56558.03932962
46.90695000,-48.90930400,56593.23150485
326.29682900,-50.34616500,56537.10839626
311.26440000,-57.75258200,56539.05388729
345.01495400,-46.59263700,56559.08733242
303.53611700,-58.46202600,56542.99311060
354.94052900,-48.62163700,56559.12471382
6.95334200,-41.21594300,56569.32759336
341.59198300,-57.21166500,56563.13811538
24.14620400,-41.21591500,56569.29298127
358.77382500,-49.09552600,56565.26632481
329.53753300,-44.85136000,56596.06607875
32.92725000,-54.70899800,56679.05801062
23.71729600,-56.01008200,56593.12258713
33.19600400,1.08647200,56567.29238691
32.56225400,-48.90972100,56593.16724897
66.13858300,-44.02308200,56659.24256779
27.28741700,-57.75260900,56577.33012206
317.77702500,-54.16730400,56538.06567439
345.61498300,-40.98027700,56541.27029858
324.83390800,-58.22505400,56538.10619964
46.97207900,-55.72291500,56637.24855115
20.34762100,-45.27441500,56594.28780286
349.70507900,-46.59330400,56559.12622102
357.26065400,-1.65122200,56569.14956762
17.22450000,1.08744400,56568.12216105
45.33103300,-47.06594300,56659.18671496
85.97282900,-43.00877600,56683.19073428
2.84870800,0.07333300,56568.08462280
350.29852500,0.80069400,56618.04723788
342.30853300,-0.21422200,56540.11568349
94.12842100,-41.99369300,56639.30413091
86.63728300,-39.49099900,56661.29729897
84.49099600,-28.02733200,56662.28010469
6.26674600,-1.22866700,56544.21394704
340.71099200,-1.22944400,56544.10121700
76.11675000,-50.65136000,56602.32912591
53.00803300,-41.80822100,56629.24304102
311.02528300,-53.69397100,56539.09776134
85.21995000,-44.56341500,56661.29315902
64.32654200,-60.49138700,56691.14270514
18.36016700,-48.31802600,56578.31408325
31.59395800,2.10233300,56568.25055463
10.36790800,-44.85144300,56628.17532537
16.39387500,-0.40030600,56576.23759199
340.48723300,-1.95633300,56546.24676194
29.74607900,-55.72349800,56594.08427399
300.11191700,-53.69402600,56538.99695030
306.38902500,-46.88049900,56540.03404125
30.42557900,-57.44808200,56594.31796996
60.06225000,-48.31727600,56654.24294638
351.99185800,-56.73716500,56539.30592895
12.22675400,-50.65055400,56568.08198702
31.79720800,2.82900000,56592.13625606
5.20500000,2.64288900,56563.10708460
77.29945400,-49.09552600,56685.19968510
51.46729600,-56.43422100,56654.21318459
317.33077500,-57.75116500,56539.11487979
38.19932900,2.82936100,56544.37292151
354.20173300,-45.86638800,56544.15121876
42.46966700,-58.22602600,56659.15990975
82.03525400,-46.28819300,56657.29683890
55.63545000,-50.34688700,56569.36448129
14.81667100,-51.66616500,56568.31292747
9.22750400,-3.98527800,56568.11348057
23.05846700,-41.52074900,56568.34454603
309.73357500,-56.43391500,56543.02628892
6.53887500,-45.27413800,56655.08227719
44.25028300,-42.53547100,56680.09154736
13.67207900,-58.46291500,56631.10205427
64.94116700,-38.17324900,56662.22961176
