TRADEG,TDECDEG,MJD_OBS
307.38349600,-41.70641500,57277.01864529
36.91675400,-14.83944400,57370.18084012
352.49953300,0.90177800,57333.06812714
27.75649600,-29.34647100,57278.35312746
97.04845400,-58.95391500,57430.18433855
28.61929600,-26.59061000,57251.39164264
43.04679200,-47.79316500,57396.15226640
84.87642100,-49.81202600,57425.19280915
30.79129600,-2.66580500,57397.06565898
38.30304200,-21.94083300,57371.20791687
95.11066700,-55.90924800,57428.15898351
314.73682500,-50.83655400,57296.00610793
27.63834200,3.42119400,57332.17902613
75.11229200,-43.73516500,57398.16611973
80.71729600,-24.46005500,57371.27732940
28.44762100,-9.34430500,57332.16768290
342.91545000,0.90205600,57329.04912469
55.98000000,-25.99872100,57341.26007290
28.35046700,-11.37333300,57312.18742290
71.47595800,-33.59036000,57366.31332382
22.35075000,-27.50355500,57390.11589513
79.65820400,-45.76419300,57398.17481103
41.90578300,-13.82494400,57373.16886169
32.05254200,-31.84891600,57334.29786589
71.88337500,-25.47455500,57399.16400609
40.33957500,-8.75255500,57361.21135292
65.15445000,-21.41666600,57348.29803040
359.94840000,-53.87958200,57332.05493361
16.98525000,-30.83447100,57334.12729519
346.44002900,-48.80755400,57255.23086700
36.96129200,-33.69191600,57361.10074262
19.44178300,-37.15802700,57340.15536985
40.06862900,-20.92633300,57346.27553095
36.16870400,-27.79108200,57371.20238409
57.29107500,-36.14355400,57346.32866961
61.49250000,-23.44555500,57402.17339118
348.46245000,-60.98135900,57284.16011806
86.24070000,-27.50355500,57372.33129025
329.12353300,-49.82205400,57299.08268407
82.62975000,-27.50355500,57372.32572082
59.55825000,-25.99874900,57341.33060475
54.29582900,-27.50358300,57372.25181728
13.37428300,-38.17244300,57258.29242607
16.74782900,-21.94083300,57342.07364308
32.41333300,0.37688900,57397.06709193
81.53390800,-40.69044300,57429.17482157
65.30765800,-19.38766600,57371.26298342
313.19585800,-42.51786000,57299.01515482
30.52828300,-10.78152700,57328.14791008
63.78117100,-44.74933200,57425.12414466
37.20349600,-0.63675000,57370.16377349
22.95124600,-24.27413800,57333.15213646
41.54495800,-30.05663800,57366.23463369
326.56690400,-57.93835900,57300.06595638
309.52299200,-40.69174900,57278.07244492
34.76837900,-61.08277600,57344.26798149
30.73978300,-39.18697100,57317.34341961
64.05345000,-31.07111000,57348.31017285
53.42112100,-12.81061100,57366.21415679
10.04704600,4.43566700,57333.09188038
336.68302500,-48.80755400,57283.15330863
323.34220400,-53.87991500,57250.20765205
38.08900400,-25.99883300,57370.20317937
47.71242100,-45.76338800,57430.07127289
50.33020400,-48.80755400,57396.16064399
7.43562100,-35.12902700,57251.31505660
318.88807500,-57.93799800,57299.03074843
359.40982500,-46.77866500,57301.15528488
78.86090800,-18.89730500,57366.27180324
56.97349600,-34.11452700,57346.31740328
349.93078300,-40.69174900,57301.11428094
33.48370400,-47.79313700,57398.12176675
63.76092100,-33.10002700,57365.27667710
41.47378300,-32.08558200,57312.31270313
54.12637500,-25.47452700,57397.14537241
335.03032500,-41.70627700,57278.13200623
33.86737500,-32.08563800,57342.25651808
11.41412900,-33.09999900,57313.13995769
47.10091700,-29.04211000,57366.24020930
50.84412100,-52.86611000,57430.08120085
301.12861700,-55.90899800,57276.00430623
356.82560800,-54.89455400,57312.12549064
29.22932900,1.91644400,57344.18194888
23.84475000,-23.96972200,57317.30950483
66.47404600,-26.48905500,57401.18993074
346.68182900,-50.83655400,57250.27594711
300.68848300,-57.93797000,57276.00015429
352.28040000,-52.86558200,57250.25755570
40.31032500,-10.78150000,57360.21044914
28.04915800,-12.81044400,57252.38657554
73.63040800,-26.48905500,57399.16817741
42.30504200,-61.99588700,57396.12991236
352.49953300,0.90191700,57332.03873047
60.48932900,-32.08569300,57348.30596391
91.87520800,-55.90930400,57428.16606662
35.88829600,-31.56144300,57399.11576426
81.04412900,-32.57599900,57399.19089788
41.80795400,-19.91186100,57346.27965263
77.58782900,-58.95183200,57427.14978549
341.62645400,-52.86558200,57253.23018642
21.15354200,-34.60488800,57400.08082154
54.69175400,-31.56147100,57403.16863535
332.46865400,-44.74966500,57302.09669680
70.20837100,-47.79286000,57425.07420161
309.64720400,-50.83655400,57276.03763183
347.25987100,-54.89449800,57250.26748836
7.56649600,-33.09999900,57300.18549510
53.59467100,-16.86844400,57342.31359845
26.95382900,-20.40216600,57340.18554843
15.39065800,-37.15799900,57334.12121175
43.30666700,-37.64836000,57370.23462055
358.51198300,-57.93797000,57300.14432081
309.56490000,-44.74966500,57278.06274401
36.96354200,-55.90891500,57390.14320635
40.38042100,-4.69466700,57361.19331417
24.03508300,-25.99872100,57317.31639744
79.07758300,-29.53211000,57423.16585679
63.76082900,-33.10005500,57347.33609898
43.46762900,-24.98419400,57370.20743706
72.67237500,-46.76938700,57424.08262407
58.06542100,-40.69141500,57423.12574109
80.84067100,-59.96558200,57429.15101639
69.90850400,-28.02763800,57340.30711695
19.86424600,-13.82408300,57302.19127928
60.95407500,-23.44555500,57402.17063386
11.52267100,-24.98424900,57342.09436529
355.10807900,-60.98135900,57300.13878107
41.30795800,-36.14352700,57342.23889905
26.48833300,-31.07113800,57300.21340397
67.98649600,-46.77077600,57431.11981623
53.51824600,-15.32977700,57400.14447690
71.04187500,-39.67730400,57367.31889726
30.02353300,-26.30311000,57340.11440047
318.96895400,-46.77866500,57281.04267225
33.16037900,-30.36102700,57367.05156184
31.16690800,-23.96983300,57332.15038677
32.10850400,-31.07113800,57342.12711894
300.19254200,-55.70608200,57277.99527067
328.00332100,-53.87994300,57249.21901608
3.49153300,-35.12902700,57301.17468702
331.41277500,-50.83649800,57299.08687369
27.61324600,-25.99872100,57288.28666674
28.54150400,-15.85394400,57252.34951067
24.66853300,-10.78152700,57252.40169352
345.69940400,-40.69177700,57278.16114297
330.47548300,-54.89447100,57327.02427793
25.62654200,-14.12933300,57278.28455109
48.91879600,-28.51791600,57389.17887864
22.49599600,-44.74966500,57399.09760238
28.69078300,-29.04211000,57255.34435773
22.97679200,-33.59036000,57390.12157821
45.20683300,-13.82491600,57371.21644019
320.20682900,-61.99585900,57296.05022517
19.81708300,-30.36102700,57342.11854773
40.18558300,-16.86841600,57334.30378273
64.57487900,-27.50352700,57401.18577688
83.03200400,-33.58997100,57423.13325841
33.91862900,-6.72361100,57253.36826715
346.11073300,0.90263900,57334.03552482
21.75604600,-18.89736100,57333.13969191
5.36700000,-36.14352700,57301.17052722
78.89015800,-20.92630500,57365.32236558
23.26366700,-48.80758200,57399.09474568
17.87350400,-24.56152700,57341.10988687
307.27524200,-45.76413800,57278.05585504
13.27762500,-19.91186100,57332.09902332
54.67265800,-31.07111000,57312.34170940
69.06979600,-38.66274900,57367.29929734
33.70216700,-12.81044400,57328.15616090
93.72099200,-43.73380400,57426.13954079
65.10307500,-58.95291500,57430.11856869
64.42500000,-51.85055400,57427.12135855
14.43815800,-28.61952700,57357.05977391
339.22032100,-45.76413800,57278.17655784
70.14687100,-23.96972200,57340.31774175
338.56786700,-59.96685900,57327.03870767
1.37120800,-36.14352700,57301.17880688
28.70207900,-47.79319300,57334.29465060
31.89328300,-53.87997100,57390.13070484
32.12754200,-31.56144300,57399.10750464
48.82370800,-25.99872100,57341.24346296
27.17540800,-35.61938800,57318.33057270
50.80157900,-29.53247100,57401.15661114
86.05387500,-24.98413800,57366.29326847
313.06137100,-59.96691500,57279.03991543
36.84537100,-62.82441500,57361.12553743
70.44529600,-45.75488800,57424.07849827
15.20604200,-33.87855500,57331.10770053
3.71862100,-33.10002700,57301.18709509
32.37295400,-29.04211000,57255.35680162
29.54749600,-23.44555500,57317.29986033
84.65107500,-30.05666600,57366.30201708
302.90398300,-56.72058200,57278.00229293
32.31808300,-29.81988800,57344.27308070
358.81594600,-39.67722100,57251.28259939
43.52329600,-18.89733300,57341.29576331
23.86242100,-24.46005500,57359.12311569
45.21670400,-17.88283300,57341.29992687
82.67233300,-29.81986000,57361.24888495
20.37304600,-60.49108200,57342.16119215
56.94687100,-16.86841600,57342.32188397
330.01432500,-45.76416500,57301.09721372
348.71995400,-47.79316500,57255.23504927
25.14871700,-18.89738800,57318.30647792
21.50374600,-26.59055500,57340.09831177
81.11728300,-61.99455400,57429.15517875
36.73699600,-18.89661100,57370.19055028
27.15462100,-22.43116600,57341.22111601
31.41454600,-63.29777600,57360.09807991
33.39241700,-28.33377700,57317.34645868
60.63604600,-29.04219400,57345.27890834
71.79545800,-27.50327700,57425.15924181
34.00003300,3.42116700,57397.05997197
356.75702900,-47.79316500,57283.17990091
26.75870800,-17.88283300,57328.17425272
21.58966700,-38.17249900,57312.28876487
9.26662500,-38.17244300,57388.07122793
349.04807900,-49.82208200,57250.28020050
66.04933300,-30.05666600,57365.28536266
345.14095400,-42.51797100,57325.03874609
27.01854200,-60.49102600,57317.28237637
93.46970800,-59.96555400,57429.18801255
18.96707900,-31.07111000,57331.13220682
338.15773300,-51.64808200,57313.06272884
29.21925000,0.37777800,57258.37348924
53.36925000,-11.27186100,57371.23314392
77.65087500,-60.98005400,57429.14675017
38.16007500,-64.54897000,57344.27079535
28.96912500,-10.25736100,57333.25048219
65.73979600,-56.92299800,57427.12283416
332.46860800,-44.74969300,57301.10136136
22.33195400,-27.01324900,57333.18492642
18.61675400,-24.98422100,57342.11566932
83.09387900,-54.89477600,57428.14563030
48.75457500,-23.96972200,57359.19367469
72.95442100,-42.72077600,57370.30648802
28.34224600,-24.56152700,57328.17707083
306.87049600,-55.90899800,57276.06240792
25.71796700,-38.66269300,57334.28475119
358.81594600,-39.67724900,57312.10826667
49.18429600,-34.11461000,57366.22031133
78.90754600,-21.41663800,57371.25848355
85.93303300,-23.44502700,57423.18384692
356.82560800,-54.89458200,57325.06315042
26.17254200,-7.73802800,57313.23577689
51.76545000,-12.28633300,57371.22895471
82.86820400,-31.55383200,57424.18160144
32.55782900,-27.79099900,57340.12128758
41.66725400,-25.99874900,57359.18801470
37.10383300,-38.17241600,57340.21527046
34.01512500,-0.65230600,57390.10537752
32.96749600,-23.73294400,57334.14587501
80.20737100,-53.87863700,57429.16481448
25.35000000,-60.79535900,57333.27263279
65.74732500,-56.92402600,57430.12133198
20.90112100,-62.52008100,57317.26980266
24.68484200,-11.27191600,57388.06219972
40.39595800,3.42111100,57373.14825419
33.86107500,-8.75255500,57329.16592886
75.28945400,-35.61944300,57371.31120489
49.75692100,-42.71874900,57423.10375920
332.15465800,-46.77866500,57300.10146086
26.41720400,-14.60272200,57313.23866249
11.34103300,-37.15802700,57258.29653523
62.87779600,-25.99863800,57340.31051219
351.44590400,-59.96672000,57301.13156644
50.24229200,-16.86849900,57334.30940802
28.14632900,-30.83438800,57318.32198556
333.00515800,-40.69174900,57311.06860924
28.19034200,-14.83944400,57252.38109250
9.66424600,-28.02761000,57361.11893818
59.50804600,-37.64836000,57370.26769947
23.92633300,-13.11480500,57332.24291435
19.56679600,-23.54705500,57340.16385453
27.25779200,-30.36097100,57278.34899508
349.41598300,-51.85105400,57253.24268900
37.69037900,-51.85013700,57429.04992087
95.78445000,-53.88149800,57430.17043476
17.13492100,-32.08572100,57340.08295250
69.76945400,-30.05672100,57365.29852966
77.49358300,-54.89816500,57427.15391504
84.88366700,-49.82338700,57428.19253846
25.50182900,-22.95522200,57318.31205730
34.83995800,-21.94083300,57370.19748839
79.55878300,-43.73513800,57370.32311380
30.51250400,-25.57602700,57361.16953807
21.13382900,-34.11452700,57332.26317571
319.82670000,-50.83655400,57299.06604318
72.82429600,-44.74980400,57398.18939624
11.64829600,3.42183300,57333.09602640
47.82841700,-47.79313700,57396.15649571
37.90937900,-28.80541600,57359.15978324
352.85487100,-54.89447100,57250.26178723
21.36309200,-24.56152700,57340.16660430
25.94371700,-27.01330500,57333.24160619
309.72015000,-54.89447100,57276.99502294
350.22474200,-42.72080400,57299.12180180
41.84495800,-17.88283300,57341.29157086
358.87090400,-48.80761000,57283.18409010
351.31861700,-48.80755400,57257.24468949
22.18174600,-25.47455500,57400.07914643
80.64737900,-22.42358300,57424.15801094
21.37050000,-36.63386000,57398.09190175
38.39329600,-19.91186100,57373.15920058
307.06003300,-51.85074800,57276.02090912
25.72865800,-25.47455500,57342.22132268
78.90675000,-25.76205500,57361.24007189
21.00283300,-21.23063800,57334.18158467
43.41900000,-29.04213800,57366.23740327
23.09350400,-12.28636100,57388.06632126
29.06275400,-8.22833300,57333.25465207
23.18191700,-14.31525000,57357.11971058
33.96220400,-4.69463900,57361.17810284
25.00179200,-16.86844400,57252.34395236
71.57487100,-31.07116600,57365.30686623
40.06870400,-20.92636000,57313.35056715
31.94379200,-60.06444300,57361.09694805
52.88308300,-32.08563800,57312.33756326
40.57307900,-48.80758200,57396.14810353
23.07700400,-11.79597200,57312.19705123
309.93890800,-63.01033100,57276.06944534
18.53142100,-36.73538800,57258.32443426
31.37667100,-21.94083300,57371.17154160
60.65566700,-29.53244400,57372.26718250
356.90040000,-57.93794300,57300.14706140
66.94054600,-20.40216600,57373.26140719
25.88979200,-27.79099900,57332.24104796
87.72703300,-39.67708200,57423.19223719
58.75012500,-33.10005500,57342.33614778
24.82387500,-15.61713800,57302.20505409
13.34454200,-34.11455500,57300.19394988
314.27907100,-46.77869300,57297.02294730
324.91624600,-50.83655400,57297.06077843
17.23917100,-34.11449900,57300.19948382
28.95295400,-9.76716600,57252.39348930
307.14099200,-49.82205400,57274.03258154
331.80448300,-48.80758200,57300.09730041
71.70054200,-29.53247100,57389.18509276
75.44442100,-23.44483300,57427.14353547
25.02691700,-27.31752700,57278.33652910
28.95290800,-9.76705500,57278.31117062
28.88859200,-38.17241600,57251.35558857
359.21057900,-37.64836000,57332.06275783
325.41148300,-45.76416500,57311.04882573
35.30582900,-27.31752700,57333.30746446
24.24665800,-28.02761000,57312.27863305
341.81698300,-60.98135900,57281.15652563
342.91594600,-1.12705600,57327.04659833
354.02920400,-49.82211000,57283.17302131
43.44454600,-27.01322100,57317.35634872
7.29079600,-37.15802700,57258.30348132
28.04716700,-63.01035900,57399.06972716
345.00640400,-59.96685900,57301.12590110
73.72865800,-22.43116600,57399.15521294
52.41987100,-26.48902700,57397.14956563
81.39279200,-38.66269300,57367.32763877
334.77499600,-63.01038700,57255.21358473
353.77140000,-51.64794300,57340.03489830
63.10062100,-37.64836000,57370.27599078
13.34454200,-34.11452700,57313.14272704
38.70087100,-9.76702700,57361.21686135
51.74899600,-11.79600000,57367.22005119
43.55067100,-14.83941600,57371.21229432
28.44782900,-9.34433300,57318.30082027
84.29079200,-60.98069300,57427.13532187
313.66144600,-64.02485900,57296.04595239
3.71866700,-33.10005500,57300.17855368
31.93907900,-28.61949900,57341.12459667
30.27337500,-24.27405500,57334.14171612
21.49258300,-13.30075000,57357.11552530
82.41267100,-22.95516600,57365.29681322
60.85462500,-38.66286000,57370.27183423
79.04592100,-29.04213800,57366.28040302
79.37116700,-39.66719300,57425.17870586
35.12041700,-29.34649900,57359.15561641
49.17354200,-61.99585900,57390.17109981
359.94823300,-53.87994300,57301.14288755
45.36862500,-40.68974900,57423.08863925
18.29737500,-16.86844400,57252.33293690
30.67245000,-28.02763800,57359.18084805
29.71099600,-34.11452700,57251.37765334
30.28279600,-14.83944400,57278.29149637
46.86766700,-14.83944400,57370.22167813
330.39202500,-43.73511000,57278.11957647
356.19724600,-48.80755400,57257.24753495
347.70736700,-0.11255600,57332.02633380
304.12535800,-54.89449800,57276.01260611
349.83035800,-53.87991500,57250.26332811
341.48782500,-42.72074900,57278.15282768
82.26808300,-48.79827600,57424.10663306
38.41054600,-20.40211000,57400.08843446
66.87382500,-39.67727700,57370.28568118
60.16554200,-30.54694400,57401.17605812
318.35407500,-55.90899800,57299.02800919
21.58959200,-38.17244300,57251.33591434
43.46762900,-24.98422100,57342.28873289
55.15595800,-35.12941600,57312.35660464
75.32367100,-33.59038800,57371.30561643
83.83907900,-58.95108200,57429.13503621
31.69487900,-27.31738800,57361.17481696
77.18491700,-20.40213800,57373.29609617
73.77025400,-20.40224900,57371.26464116
354.59323300,-42.72077600,57299.13015811
312.82170000,-57.93797000,57296.02488831
60.66283300,-14.31525000,57371.24967263
328.52590400,-60.98135900,57296.06684844
37.17137900,-4.69463900,57361.18636100
343.71982500,-43.73516500,57252.25274314
5.36700000,-36.14352700,57300.16731681
53.82170800,-20.92633300,57339.31676995
359.27660800,-55.90894300,57258.27524994
18.23953300,-14.83941600,57302.19956222
71.77845000,-27.01322100,57366.25743337
29.32033300,-36.14349900,57251.36930632
27.01670800,-44.74966500,57344.26068104
52.35267100,-60.98144300,57390.17829659
20.60095400,-28.02763800,57313.18724451
335.17144600,-60.98135900,57311.07881829
8.45087900,3.42116700,57333.08775518
21.55666700,-14.83944400,57302.19541568
16.80958300,-23.96972200,57342.14986019
23.52187500,-19.91191600,57313.24435642
26.75866700,-17.88277700,57313.21427944
338.41502900,-61.99585900,57281.14948744
86.64979600,-31.56108200,57423.18939407
321.03107900,-64.02477600,57283.10807410
21.89409200,-21.41666600,57344.19762902
43.57087500,-10.78152700,57373.18137090
87.12129200,-35.61936000,57371.31563860
27.83791700,-28.80538800,57317.29426591
36.98870800,-12.81041600,57360.20350364
56.17029200,-52.86552600,57390.10115079
28.22387900,-8.04238900,57328.14513522
82.75966700,-29.53211000,57423.16036845
309.61657500,-48.80755400,57277.02769703
24.03512900,-25.99872100,57334.15249456
79.11520400,-31.56147100,57399.18811176
19.55282900,-64.12638700,57341.20456623
330.97249600,-52.86574800,57250.22012064
61.71620800,-21.41669400,57400.18610146
345.85627500,-42.72074900,57301.10593060
28.99262900,-43.73513800,57340.23732339
23.51259200,-37.64833200,57346.24051576
348.99298300,-63.01047000,57284.15738364
38.65692100,-11.79605500,57367.18696315
90.94204600,-60.98169300,57428.18150681
49.18429600,-34.11452700,57347.29049189
28.32937500,-28.61855500,57251.38885047
38.47317100,-17.88286100,57346.27001642
313.33840400,-61.99577600,57281.06699403
356.48728300,-40.69180400,57312.10965535
13.35871700,-36.14355400,57251.32210177
308.82745400,-42.51791500,57300.00993602
357.28423300,1.91650000,57328.05459178
74.99008300,-47.79286000,57425.12721885
35.20970800,-15.85391600,57357.08250212
349.92924200,-40.69244300,57302.10679841
43.46770400,-24.98416600,57359.18940412
55.20867100,-48.80752600,57396.16897101
25.72875000,-25.47458300,57344.24391458
90.44920400,-51.84105400,57425.20103238
38.78500400,-3.68011100,57361.19052490
23.23134200,-35.61936000,57398.08915282
20.76140800,-30.05655500,57300.23412432
25.09790800,-19.67513800,57258.37826430
50.38324600,-20.92633300,57342.30938690
345.00628300,-59.96685900,57281.15375033
23.21142100,-35.12905500,57258.33141223
19.67575400,-28.33194400,57341.09182201
7.79187100,-29.04211000,57340.05778774
21.24245800,3.42113900,57332.19139011
38.72387900,-43.73438800,57430.05474987
312.61235800,-55.90897100,57296.02213020
77.30292100,-40.69174900,57367.30374378
67.96507500,-59.96741500,57430.11443088
28.11342100,-22.53233300,57255.39573827
345.00635800,-59.96685900,57300.13031623
85.75804600,-40.68419300,57424.19424996
321.55645400,-47.79316500,57297.07467563
338.69998300,-57.93794300,57249.25115386
60.16549600,-30.54713800,57372.26994972
303.72590800,-50.63366500,57278.04936907
67.81415800,-31.07113800,57347.32160163
29.95307900,-18.89733300,57252.36182041
29.27929600,-24.98424900,57278.36313351
83.15737500,-35.12902700,57366.30491645
345.28340800,-61.99588700,57311.08599727
77.64525000,-60.98072000,57427.12980016
43.50687100,-20.92633300,57346.28378608
347.71036700,1.91708300,57334.03827135
348.00515800,-58.95235900,57249.25952812
23.38699600,-17.88280500,57252.37280275
55.78975400,-23.96963800,57341.25727963
350.90182500,-0.11258300,57334.04263290
26.19628300,-58.95235900,57398.06841899
43.39057500,-31.07113800,57312.31687640
47.10087100,-29.04211000,57359.19804950
48.44908300,-9.76705500,57373.19528438
82.32837100,-20.92641600,57365.32516387
46.94512500,-20.92630500,57346.29203987
30.73982900,-39.18697100,57334.29625949
38.20187900,-23.96977700,57318.34710651
338.91682500,-53.87997100,57249.22882470
343.62670400,-41.70624900,57278.15697541
331.54652900,-61.99588700,57281.14659190
79.01882900,-27.50355500,57372.31740251
81.52562900,-40.69049900,57426.17195482
18.04457900,3.42116700,57333.11264308
55.11025400,-13.82491600,57334.32466721
65.83167100,-32.57599900,57367.26368503
27.23132900,-63.11183100,57332.24836711
22.46521700,-29.81999900,57312.23994328
84.29632500,-60.98002600,57429.14389462
27.90887900,-39.96474900,57312.34737133
350.55087100,-44.74963800,57283.16327824
21.35015800,-36.14355400,57251.33318310
31.81595800,-33.10002700,57251.37486795
21.77524600,-53.87997100,57399.08922001
60.79099600,-57.93863700,57430.10199536
322.08410800,-49.82211000,57299.07020808
67.62812900,-33.59036000,57367.26646771
32.61154600,-27.01324900,57359.16395288
28.22053300,-30.54702700,57334.24127311
38.54357900,-15.85397200,57360.22864610
57.90687100,-27.50355500,57397.12454483
324.91627500,-50.83655400,57299.07437787
45.23695400,-23.96972200,57341.27438336
18.70450400,-60.79535900,57333.22214838
27.36229600,-23.96974900,57317.30128115
28.14225000,-48.80752600,57342.27069135
27.70633300,-5.18497200,57342.14377317
73.19045800,-38.66238800,57423.13022396
38.54357900,-15.85391600,57313.35477930
57.65582900,-24.98427700,57341.32646162
56.70766700,-12.81044400,57334.32886741
358.88702900,0.90191700,57333.05154211
40.18937900,-52.86555400,57388.15251893
355.69790800,-1.12705600,57328.05170391
30.61816700,-28.80538800,57304.29778133
354.09657100,-0.11266700,57328.04889871
19.67587500,-28.33202700,57344.18952657
29.69109200,-31.66249900,57251.38596312
343.48310800,-53.67708200,57325.05310608
25.96187900,-27.50363800,57334.26383347
23.69142100,-22.43122200,57341.21555638
67.38154600,-35.12902700,57365.26948415
52.72490800,-30.54694400,57401.16080157
62.89582500,-26.48905500,57402.18035746
43.48820800,-22.95524900,57342.29148188
22.52008300,-29.04211000,57332.23548663
28.54120400,-18.89738800,57313.21566058
33.63890800,-29.63388800,57334.23973041
18.91104200,-31.84888800,57332.22716326
26.70508300,-26.30313800,57340.11151406
52.56440800,-28.51797100,57397.11623897
5.36700000,-36.14355400,57251.31365657
327.66577500,-63.01038700,57296.06273097
38.26520800,-47.79316500,57398.05929182
337.23657100,-40.69177700,57278.16962268
77.19045000,-25.99869400,57365.31398003
22.65395800,-20.21611100,57334.18297020
68.84020400,-40.69177700,57370.28982472
20.01515800,-17.88288800,57333.14242835
33.59967100,-14.83944400,57370.18362615
17.71595800,-25.28863800,57334.17601935
68.31850400,-24.98422100,57340.31497417
356.86137100,-50.83655400,57302.12973964
336.50245400,-50.83658200,57300.09164378
22.72771700,-31.07113800,57300.21619287
29.13557900,-6.19944400,57334.25363729
89.40928300,-23.44558300,57371.28590752
67.15115800,-37.64833200,57370.28287742
50.13454600,-12.81044400,57367.21867256
317.04802500,-63.01035900,57296.04018597
315.00837100,-52.86555400,57276.08231882
62.09070000,-17.35877700,57371.25383787
52.93828300,-49.82208200,57396.17730771
353.50662100,-56.92347100,57258.26692658
33.80149600,-56.92344300,57390.13902279
339.15677900,-47.79313700,57255.24338784
39.38053300,-35.12899900,57340.23530157
34.36545000,-54.89441500,57390.15149285
8.05370800,-22.95524900,57388.07839329
34.04887500,-30.83449900,57360.15070387
32.99629600,-38.17244300,57340.24299709
3.92416700,-31.07111000,57334.08983345
330.47548300,-54.89449800,57300.06178701
356.48735800,-40.69172100,57251.28105657
45.22945400,-21.94083300,57342.29424261
18.98592100,-31.56144300,57357.15313537
23.71654600,-50.83655400,57398.08462036
26.18866700,-8.22836100,57341.18325600
28.55824600,-19.38766600,57334.16648665
5.25295400,3.42116700,57333.07952310
47.20682900,-33.09999900,57315.32510861
59.08220800,-21.94080500,57339.31960734
50.91204200,-31.07111000,57312.33343608
31.32508300,-22.71861000,57360.07539638
89.33437500,-47.79272100,57429.10701114
345.00645000,-59.96685900,57302.11387787
82.80100400,-31.84877700,57361.25025894
20.40358300,-26.77649900,57342.11429414
347.92502900,-41.70630400,57312.07626970
56.81840800,-14.83941600,57346.31279525
35.50682900,-7.73802800,57329.16182967
6.84612100,4.43566700,57333.08363232
36.00016700,-29.81991600,57340.12954945
359.40987100,-46.77866500,57312.12106067
19.65009200,4.43566700,57333.11679172
24.54991700,-43.73516500,57359.13650351
312.61235800,-55.90897100,57274.00212141
313.75444600,-40.69174900,57278.07666377
51.97715800,-18.37319400,57373.22819072
359.94823300,-53.87997100,57334.05272265
18.83817100,-29.04233200,57300.23130211
9.44983300,-34.11452700,57300.18826057
3.49153300,-35.12899900,57251.31226479
82.25350400,-18.89730500,57366.29889634
22.53862500,-29.53247100,57400.07770875
54.90237100,-33.10013800,57346.31883392
24.77904200,-13.30075000,57357.12244576
77.71978300,-63.01094300,57430.13499912
28.37862100,-25.28855500,57333.15501987
56.99132900,-34.60455500,57425.05073082
47.35712900,-37.64838800,57370.24287181
336.07036700,-54.89444300,57249.22602692
306.42990000,-47.58983200,57281.00459007
29.83950000,-43.73519300,57333.17332330
60.70865800,-54.88516500,57424.12803049
45.21157500,-15.85400000,57370.21754677
40.31041700,-10.78155500,57361.22099741
15.26175000,-33.10002700,57300.19671415
37.82458300,-30.05674900,57371.19682590
54.48370400,-29.53244400,57401.16492013
307.33219600,-43.73561000,57277.01592124
26.56591700,-51.85105400,57398.06378633
21.47620400,-12.81044400,57278.27895483
20.93812500,-32.08558200,57331.13635409
85.24216700,-51.84963700,57426.18620037
347.92495400,-41.70627700,57301.11013702
14.16890800,-25.28855500,57360.04965859
92.58961700,-47.79266500,57429.11250751
80.39128300,-55.90766500,57429.16208022
31.13517100,-37.15802700,57258.34115563
17.80483300,-27.31758300,57334.13432169
319.37370000,-48.80758200,57301.02713832
